markout_id,source_run_id,source_timestamp_utc,horizon,target_timestamp_utc,future_timestamp_utc,markout_status,tracking_id,parent_market_name,primary_outcome_to_track,signal_mode,signal_direction,signal_strength,entry_price,future_price,price_change,directional_markout,entry_fair_value,entry_gap,entry_abs_gap,entry_price_type,future_price_type,entry_liquidity_flags,future_liquidity_flags,group_mass_flag,use_normalized_for_analysis
20260629T155053Z:RSO-0030:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0030,Alaska Senate Election Winner,Mary Peltola,raw,MARKET_HIGHER,medium,0.695,,,,0.45,-0.245,0.245,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0030:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0030,Alaska Senate Election Winner,Mary Peltola,raw,MARKET_HIGHER,medium,0.695,,,,0.45,-0.245,0.245,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0030:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0030,Alaska Senate Election Winner,Mary Peltola,raw,MARKET_HIGHER,medium,0.695,,,,0.45,-0.245,0.245,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0030:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0030,Alaska Senate Election Winner,Mary Peltola,normalized,MARKET_HIGHER,large,0.695,,,,0.272727,-0.422273,0.422273,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0030:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0030,Alaska Senate Election Winner,Mary Peltola,normalized,MARKET_HIGHER,large,0.695,,,,0.272727,-0.422273,0.422273,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0030:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0030,Alaska Senate Election Winner,Mary Peltola,normalized,MARKET_HIGHER,large,0.695,,,,0.272727,-0.422273,0.422273,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0031:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0031,Alaska Senate Election Winner,Dan Sullivan,raw,LLM_HIGHER,medium,0.305,,,,0.55,0.245,0.245,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0031:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0031,Alaska Senate Election Winner,Dan Sullivan,raw,LLM_HIGHER,medium,0.305,,,,0.55,0.245,0.245,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0031:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0031,Alaska Senate Election Winner,Dan Sullivan,raw,LLM_HIGHER,medium,0.305,,,,0.55,0.245,0.245,mid,,,,llm_mass_too_high,true
20260629T155053Z:RSO-0032:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0032,Alaska Senate Election Winner,Dustin Darden,raw,LLM_HIGHER,small,0.001,,,,0.15,0.149,0.149,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0032:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0032,Alaska Senate Election Winner,Dustin Darden,raw,LLM_HIGHER,small,0.001,,,,0.15,0.149,0.149,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0032:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0032,Alaska Senate Election Winner,Dustin Darden,raw,LLM_HIGHER,small,0.001,,,,0.15,0.149,0.149,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0033:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0033,Alaska Senate Election Winner,Ann Diener,raw,LLM_HIGHER,medium,0.001,,,,0.25,0.249,0.249,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0033:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0033,Alaska Senate Election Winner,Ann Diener,raw,LLM_HIGHER,medium,0.001,,,,0.25,0.249,0.249,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0033:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0033,Alaska Senate Election Winner,Ann Diener,raw,LLM_HIGHER,medium,0.001,,,,0.25,0.249,0.249,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0033:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0033,Alaska Senate Election Winner,Ann Diener,normalized,LLM_HIGHER,medium,0.001,,,,0.151515,0.150515,0.150515,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0033:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0033,Alaska Senate Election Winner,Ann Diener,normalized,LLM_HIGHER,medium,0.001,,,,0.151515,0.150515,0.150515,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0033:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0033,Alaska Senate Election Winner,Ann Diener,normalized,LLM_HIGHER,medium,0.001,,,,0.151515,0.150515,0.150515,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0034:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0034,Alaska Senate Election Winner,Richard Grayson,raw,LLM_HIGHER,medium,0.001,,,,0.25,0.249,0.249,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0034:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0034,Alaska Senate Election Winner,Richard Grayson,raw,LLM_HIGHER,medium,0.001,,,,0.25,0.249,0.249,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0034:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0034,Alaska Senate Election Winner,Richard Grayson,raw,LLM_HIGHER,medium,0.001,,,,0.25,0.249,0.249,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0034:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0034,Alaska Senate Election Winner,Richard Grayson,normalized,LLM_HIGHER,medium,0.001,,,,0.151515,0.150515,0.150515,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0034:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0034,Alaska Senate Election Winner,Richard Grayson,normalized,LLM_HIGHER,medium,0.001,,,,0.151515,0.150515,0.150515,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0034:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0034,Alaska Senate Election Winner,Richard Grayson,normalized,LLM_HIGHER,medium,0.001,,,,0.151515,0.150515,0.150515,ask_only,,no_bids,,llm_mass_too_high,true
20260629T155053Z:RSO-0035:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0035,Nebraska Senate Election Winner,Republican,raw,MARKET_HIGHER,small,0.655,,,,0.55,-0.105,0.105,mid,,,,,true
20260629T155053Z:RSO-0035:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0035,Nebraska Senate Election Winner,Republican,raw,MARKET_HIGHER,small,0.655,,,,0.55,-0.105,0.105,mid,,,,,true
20260629T155053Z:RSO-0035:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0035,Nebraska Senate Election Winner,Republican,raw,MARKET_HIGHER,small,0.655,,,,0.55,-0.105,0.105,mid,,,,,true
20260629T155053Z:RSO-0035:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0035,Nebraska Senate Election Winner,Republican,normalized,MARKET_HIGHER,medium,0.655,,,,0.478261,-0.176739,0.176739,mid,,,,,true
20260629T155053Z:RSO-0035:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0035,Nebraska Senate Election Winner,Republican,normalized,MARKET_HIGHER,medium,0.655,,,,0.478261,-0.176739,0.176739,mid,,,,,true
20260629T155053Z:RSO-0035:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0035,Nebraska Senate Election Winner,Republican,normalized,MARKET_HIGHER,medium,0.655,,,,0.478261,-0.176739,0.176739,mid,,,,,true
20260629T155053Z:RSO-0036:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0036,Nebraska Senate Election Winner,Independent,raw,MARKET_HIGHER,small,0.27,,,,0.15,-0.12,0.12,mid,,,,,true
20260629T155053Z:RSO-0036:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0036,Nebraska Senate Election Winner,Independent,raw,MARKET_HIGHER,small,0.27,,,,0.15,-0.12,0.12,mid,,,,,true
20260629T155053Z:RSO-0036:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0036,Nebraska Senate Election Winner,Independent,raw,MARKET_HIGHER,small,0.27,,,,0.15,-0.12,0.12,mid,,,,,true
20260629T155053Z:RSO-0036:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0036,Nebraska Senate Election Winner,Independent,normalized,MARKET_HIGHER,small,0.27,,,,0.130435,-0.139565,0.139565,mid,,,,,true
20260629T155053Z:RSO-0036:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0036,Nebraska Senate Election Winner,Independent,normalized,MARKET_HIGHER,small,0.27,,,,0.130435,-0.139565,0.139565,mid,,,,,true
20260629T155053Z:RSO-0036:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0036,Nebraska Senate Election Winner,Independent,normalized,MARKET_HIGHER,small,0.27,,,,0.130435,-0.139565,0.139565,mid,,,,,true
20260629T155053Z:RSO-0037:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0037,Nebraska Senate Election Winner,Democrat,raw,LLM_HIGHER,large,0.0235,,,,0.45,0.4265,0.4265,mid,,,,,true
20260629T155053Z:RSO-0037:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0037,Nebraska Senate Election Winner,Democrat,raw,LLM_HIGHER,large,0.0235,,,,0.45,0.4265,0.4265,mid,,,,,true
20260629T155053Z:RSO-0037:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0037,Nebraska Senate Election Winner,Democrat,raw,LLM_HIGHER,large,0.0235,,,,0.45,0.4265,0.4265,mid,,,,,true
20260629T155053Z:RSO-0037:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0037,Nebraska Senate Election Winner,Democrat,normalized,LLM_HIGHER,large,0.0235,,,,0.391304,0.367804,0.367804,mid,,,,,true
20260629T155053Z:RSO-0037:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0037,Nebraska Senate Election Winner,Democrat,normalized,LLM_HIGHER,large,0.0235,,,,0.391304,0.367804,0.367804,mid,,,,,true
20260629T155053Z:RSO-0037:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0037,Nebraska Senate Election Winner,Democrat,normalized,LLM_HIGHER,large,0.0235,,,,0.391304,0.367804,0.367804,mid,,,,,true
20260629T155053Z:RSO-0038:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0038,Michigan Senate Election Winner,Democrat,raw,MARKET_HIGHER,large,0.72,,,,0.45,-0.27,0.27,mid,,,,,false
20260629T155053Z:RSO-0038:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0038,Michigan Senate Election Winner,Democrat,raw,MARKET_HIGHER,large,0.72,,,,0.45,-0.27,0.27,mid,,,,,false
20260629T155053Z:RSO-0038:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0038,Michigan Senate Election Winner,Democrat,raw,MARKET_HIGHER,large,0.72,,,,0.45,-0.27,0.27,mid,,,,,false
20260629T155053Z:RSO-0038:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0038,Michigan Senate Election Winner,Democrat,normalized,MARKET_HIGHER,medium,0.72,,,,0.5,-0.22,0.22,mid,,,,,false
20260629T155053Z:RSO-0038:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0038,Michigan Senate Election Winner,Democrat,normalized,MARKET_HIGHER,medium,0.72,,,,0.5,-0.22,0.22,mid,,,,,false
20260629T155053Z:RSO-0038:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0038,Michigan Senate Election Winner,Democrat,normalized,MARKET_HIGHER,medium,0.72,,,,0.5,-0.22,0.22,mid,,,,,false
20260629T155053Z:RSO-0039:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0039,Michigan Senate Election Winner,Republican,raw,LLM_HIGHER,medium,0.275,,,,0.45,0.175,0.175,mid,,,,,false
20260629T155053Z:RSO-0039:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0039,Michigan Senate Election Winner,Republican,raw,LLM_HIGHER,medium,0.275,,,,0.45,0.175,0.175,mid,,,,,false
20260629T155053Z:RSO-0039:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0039,Michigan Senate Election Winner,Republican,raw,LLM_HIGHER,medium,0.275,,,,0.45,0.175,0.175,mid,,,,,false
20260629T155053Z:RSO-0039:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0039,Michigan Senate Election Winner,Republican,normalized,LLM_HIGHER,medium,0.275,,,,0.5,0.225,0.225,mid,,,,,false
20260629T155053Z:RSO-0039:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0039,Michigan Senate Election Winner,Republican,normalized,LLM_HIGHER,medium,0.275,,,,0.5,0.225,0.225,mid,,,,,false
20260629T155053Z:RSO-0039:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0039,Michigan Senate Election Winner,Republican,normalized,LLM_HIGHER,medium,0.275,,,,0.5,0.225,0.225,mid,,,,,false
20260629T155053Z:RSO-0042:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0042,North Carolina Senate Election Winner,Roy Cooper (D),raw,MARKET_HIGHER,large,0.865,,,,0.55,-0.315,0.315,mid,,,,,false
20260629T155053Z:RSO-0042:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0042,North Carolina Senate Election Winner,Roy Cooper (D),raw,MARKET_HIGHER,large,0.865,,,,0.55,-0.315,0.315,mid,,,,,false
20260629T155053Z:RSO-0042:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0042,North Carolina Senate Election Winner,Roy Cooper (D),raw,MARKET_HIGHER,large,0.865,,,,0.55,-0.315,0.315,mid,,,,,false
20260629T155053Z:RSO-0042:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0042,North Carolina Senate Election Winner,Roy Cooper (D),normalized,MARKET_HIGHER,large,0.865,,,,0.55,-0.315,0.315,mid,,,,,false
20260629T155053Z:RSO-0042:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0042,North Carolina Senate Election Winner,Roy Cooper (D),normalized,MARKET_HIGHER,large,0.865,,,,0.55,-0.315,0.315,mid,,,,,false
20260629T155053Z:RSO-0042:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0042,North Carolina Senate Election Winner,Roy Cooper (D),normalized,MARKET_HIGHER,large,0.865,,,,0.55,-0.315,0.315,mid,,,,,false
20260629T155053Z:RSO-0043:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0043,North Carolina Senate Election Winner,Michael Whatley (R),raw,LLM_HIGHER,large,0.145,,,,0.45,0.305,0.305,mid,,,,,false
20260629T155053Z:RSO-0043:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0043,North Carolina Senate Election Winner,Michael Whatley (R),raw,LLM_HIGHER,large,0.145,,,,0.45,0.305,0.305,mid,,,,,false
20260629T155053Z:RSO-0043:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0043,North Carolina Senate Election Winner,Michael Whatley (R),raw,LLM_HIGHER,large,0.145,,,,0.45,0.305,0.305,mid,,,,,false
20260629T155053Z:RSO-0043:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0043,North Carolina Senate Election Winner,Michael Whatley (R),normalized,LLM_HIGHER,large,0.145,,,,0.45,0.305,0.305,mid,,,,,false
20260629T155053Z:RSO-0043:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0043,North Carolina Senate Election Winner,Michael Whatley (R),normalized,LLM_HIGHER,large,0.145,,,,0.45,0.305,0.305,mid,,,,,false
20260629T155053Z:RSO-0043:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0043,North Carolina Senate Election Winner,Michael Whatley (R),normalized,LLM_HIGHER,large,0.145,,,,0.45,0.305,0.305,mid,,,,,false
20260629T155053Z:RSO-0044:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0044,Georgia Senate Election Winner,Democrat,raw,MARKET_HIGHER,large,0.855,,,,0.45,-0.405,0.405,mid,,,,,false
20260629T155053Z:RSO-0044:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0044,Georgia Senate Election Winner,Democrat,raw,MARKET_HIGHER,large,0.855,,,,0.45,-0.405,0.405,mid,,,,,false
20260629T155053Z:RSO-0044:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0044,Georgia Senate Election Winner,Democrat,raw,MARKET_HIGHER,large,0.855,,,,0.45,-0.405,0.405,mid,,,,,false
20260629T155053Z:RSO-0044:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0044,Georgia Senate Election Winner,Democrat,normalized,MARKET_HIGHER,large,0.855,,,,0.5,-0.355,0.355,mid,,,,,false
20260629T155053Z:RSO-0044:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0044,Georgia Senate Election Winner,Democrat,normalized,MARKET_HIGHER,large,0.855,,,,0.5,-0.355,0.355,mid,,,,,false
20260629T155053Z:RSO-0044:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0044,Georgia Senate Election Winner,Democrat,normalized,MARKET_HIGHER,large,0.855,,,,0.5,-0.355,0.355,mid,,,,,false
20260629T155053Z:RSO-0045:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0045,Georgia Senate Election Winner,Republican,raw,LLM_HIGHER,large,0.1485,,,,0.45,0.3015,0.3015,mid,,,,,false
20260629T155053Z:RSO-0045:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0045,Georgia Senate Election Winner,Republican,raw,LLM_HIGHER,large,0.1485,,,,0.45,0.3015,0.3015,mid,,,,,false
20260629T155053Z:RSO-0045:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0045,Georgia Senate Election Winner,Republican,raw,LLM_HIGHER,large,0.1485,,,,0.45,0.3015,0.3015,mid,,,,,false
20260629T155053Z:RSO-0045:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0045,Georgia Senate Election Winner,Republican,normalized,LLM_HIGHER,large,0.1485,,,,0.5,0.3515,0.3515,mid,,,,,false
20260629T155053Z:RSO-0045:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0045,Georgia Senate Election Winner,Republican,normalized,LLM_HIGHER,large,0.1485,,,,0.5,0.3515,0.3515,mid,,,,,false
20260629T155053Z:RSO-0045:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0045,Georgia Senate Election Winner,Republican,normalized,LLM_HIGHER,large,0.1485,,,,0.5,0.3515,0.3515,mid,,,,,false
20260629T155053Z:RSO-0046:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0046,New Hampshire Senate Election Winner,Democrat,raw,MARKET_HIGHER,large,0.845,,,,0.45,-0.395,0.395,mid,,,,,false
20260629T155053Z:RSO-0046:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0046,New Hampshire Senate Election Winner,Democrat,raw,MARKET_HIGHER,large,0.845,,,,0.45,-0.395,0.395,mid,,,,,false
20260629T155053Z:RSO-0046:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0046,New Hampshire Senate Election Winner,Democrat,raw,MARKET_HIGHER,large,0.845,,,,0.45,-0.395,0.395,mid,,,,,false
20260629T155053Z:RSO-0046:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0046,New Hampshire Senate Election Winner,Democrat,normalized,MARKET_HIGHER,large,0.845,,,,0.5,-0.345,0.345,mid,,,,,false
20260629T155053Z:RSO-0046:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0046,New Hampshire Senate Election Winner,Democrat,normalized,MARKET_HIGHER,large,0.845,,,,0.5,-0.345,0.345,mid,,,,,false
20260629T155053Z:RSO-0046:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0046,New Hampshire Senate Election Winner,Democrat,normalized,MARKET_HIGHER,large,0.845,,,,0.5,-0.345,0.345,mid,,,,,false
20260629T155053Z:RSO-0047:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0047,New Hampshire Senate Election Winner,Republican,raw,LLM_HIGHER,large,0.135,,,,0.45,0.315,0.315,mid,,,,,false
20260629T155053Z:RSO-0047:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0047,New Hampshire Senate Election Winner,Republican,raw,LLM_HIGHER,large,0.135,,,,0.45,0.315,0.315,mid,,,,,false
20260629T155053Z:RSO-0047:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0047,New Hampshire Senate Election Winner,Republican,raw,LLM_HIGHER,large,0.135,,,,0.45,0.315,0.315,mid,,,,,false
20260629T155053Z:RSO-0047:normalized:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0047,New Hampshire Senate Election Winner,Republican,normalized,LLM_HIGHER,large,0.135,,,,0.5,0.365,0.365,mid,,,,,false
20260629T155053Z:RSO-0047:normalized:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0047,New Hampshire Senate Election Winner,Republican,normalized,LLM_HIGHER,large,0.135,,,,0.5,0.365,0.365,mid,,,,,false
20260629T155053Z:RSO-0047:normalized:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0047,New Hampshire Senate Election Winner,Republican,normalized,LLM_HIGHER,large,0.135,,,,0.5,0.365,0.365,mid,,,,,false
20260629T155053Z:RSO-0048:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0048,Iowa Senate Election Winner,Republican,raw,MARKET_HIGHER,small,0.555,,,,0.45,-0.105,0.105,mid,,,,,false
20260629T155053Z:RSO-0048:raw:7d,20260629T155053Z,2026-06-29T15:50:53Z,7d,2026-07-06T15:50:53Z,,PENDING,RSO-0048,Iowa Senate Election Winner,Republican,raw,MARKET_HIGHER,small,0.555,,,,0.45,-0.105,0.105,mid,,,,,false
20260629T155053Z:RSO-0048:raw:30d,20260629T155053Z,2026-06-29T15:50:53Z,30d,2026-07-29T15:50:53Z,,PENDING,RSO-0048,Iowa Senate Election Winner,Republican,raw,MARKET_HIGHER,small,0.555,,,,0.45,-0.105,0.105,mid,,,,,false
20260629T155053Z:RSO-0052:raw:1d,20260629T155053Z,2026-06-29T15:50:53Z,1d,2026-06-30T15:50:53Z,,PENDING,RSO-0052,Michigan Governor Election Winner,Democrat,raw,MARKET_HIGHER,large,0.84,,,,0.45,-0.39,0.39,mid,,,,,true
